created_at,date,hours,project,description,rate,consultant
2019-01-10 10:00:00,2019-10-21,2,_Unpaid Leave,,Unpaid Leave,Stanislav Valasek
2019-01-10 10:00:00,2019-10-22,6,Spotify,Identify and document team delivery best practicies,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-10-22,13,Spotify,Identify and document team delivery best practicies,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-10-24,4,_Training,Core concepts,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-10-24,2,_Marketing and Sales,Demo materials for Toronto conference,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-10-24,3,_Travel Time,Commute to Toronto,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-10-24,3,_Project management,Publish rules for project controbutors,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-10-25,4,_Sick,,Sick,Stanislav Valasek
2019-01-10 10:00:00,2019-10-25,4,_Vacation,,Vacation,Stanislav Valasek
2019-01-10 10:00:00,2019-10-22,6,Vue,Updates of all Vue.js documentation examples using typescript,Standard,Evan You
2019-01-10 10:00:00,2019-10-23,13,Vue,Updates of all Vue.js documentation examples using typescript,Standard,Evan You
2019-01-10 10:00:00,2019-10-24,4,_Training,Core concepts,Standard,Evan You
2019-01-10 10:00:00,2019-10-24,2,_Marketing and Sales,Demo materials for Toronto conference,Standard,Evan You
2019-01-10 10:00:00,2019-10-24,3,_Travel Time,Commute to Toronto,Standard,Evan You
2019-01-10 10:00:00,2019-10-24,3,_Project management,Publish rules for project controbutors,Standard,Evan You
2019-01-10 10:00:00,2019-10-25,4,_Sick,,Sick,Evan You
2019-01-10 10:00:00,2019-10-25,4,_Vacation,,Vacation,Evan You
2019-01-10 10:00:00,2019-10-28,3,_Sick Day,,Sick Day,Evan You
2019-01-10 10:00:00,2019-10-28,3,_Personal Day,,Personal Day,Evan You
2019-01-10 10:00:00,2019-10-28,2,_Unpaid Leave,,Unpaid Leave,Evan You
2019-01-10 10:00:00,2019-10-22,6,Vuetify,Vuetify mobile polishing,Standard,John Leider
2019-01-10 10:00:00,2019-10-23,13,Vuetify,Vuetify mobile polishing,Standard,John Leider
2019-01-10 10:00:00,2019-10-24,4,_Training,Core concepts,Standard,John Leider
2019-01-10 10:00:00,2019-10-24,2,_Marketing and Sales,Demo materials for Toronto conference,Standard,John Leider
2019-01-10 10:00:00,2019-10-24,3,_Travel Time,Commute to Toronto,Standard,John Leider
2019-01-10 10:00:00,2019-10-24,3,_Project management,Publish rules for project controbutors,Standard,John Leider
2019-01-10 10:00:00,2019-10-25,4,_Sick,,Sick,John Leider
2019-01-10 10:00:00,2019-10-25,4,_Vacation,,Vacation,John Leider
2019-01-10 10:00:00,2019-10-28,3,_Sick Day,,Sick Day,John Leider
2019-01-10 10:00:00,2019-10-28,3,_Personal Day,,Personal Day,John Leider
2019-01-10 10:00:00,2019-10-28,2,_Unpaid Leave,,Unpaid Leave,John Leider
2019-01-10 10:00:00,2019-10-22,6,Google,Merge of community packages into Go standard library,Standard,Russ Cox
2019-01-10 10:00:00,2019-10-23,13,Google,Merge of community packages into Go standard library,Standard,Russ Cox
2019-01-10 10:00:00,2019-10-24,4,_Training,Core concepts,Standard,Russ Cox
2019-01-10 10:00:00,2019-10-24,2,_Marketing and Sales,Demo materials for Toronto conference,Standard,Russ Cox
2019-01-10 10:00:00,2019-10-24,3,_Travel Time,Commute to Toronto,Standard,Russ Cox
2019-01-10 10:00:00,2019-10-24,3,_Project management,Publish rules for project controbutors,Standard,Russ Cox
2019-01-10 10:00:00,2019-10-25,4,_Sick,,Sick,Russ Cox
2019-01-10 10:00:00,2019-10-25,4,_Vacation,,Vacation,Russ Cox
2019-01-10 10:00:00,2019-10-28,3,_Sick Day,,Sick Day,Russ Cox
2019-01-10 10:00:00,2019-10-28,3,_Personal Day,,Personal Day,Russ Cox
2019-01-10 10:00:00,2019-10-28,2,_Unpaid Leave,,Unpaid Leave,Russ Cox
2019-01-10 10:00:00,2019-10-22,6,Spotify,Identify and document team delivery best practicies,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-10-23,13,Spotify,Identify and document team delivery best practicies,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-10-24,4,_Training,Core concepts,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-10-24,2,_Marketing and Sales,Demo materials for Toronto conference,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-10-24,3,_Travel Time,Commute to Toronto,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-10-24,3,_Project management,Publish rules for project controbutors,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-10-25,4,_Sick,,Sick,Stanislav Valasek
2019-01-10 10:00:00,2019-10-25,4,_Vacation,,Vacation,Stanislav Valasek
2019-01-10 10:00:00,2019-10-28,3,_Sick Day,,Sick Day,Stanislav Valasek
2019-01-10 10:00:00,2019-10-28,3,_Personal Day,,Personal Day,Stanislav Valasek
2019-01-10 10:00:00,2019-10-28,2,_Unpaid Leave,,Unpaid Leave,Stanislav Valasek
2019-01-10 10:00:00,2019-10-29,6,Spotify,Identify and document team delivery best practicies,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-10-29,13,Spotify,Identify and document team delivery best practicies,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-10-31,4,_Training,Core concepts,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-10-31,2,_Marketing and Sales,Demo materials for Toronto conference,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-10-31,3,_Travel Time,Commute to Toronto,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-10-31,3,_Project management,Publish rules for project controbutors,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-11-01,4,_Sick,,Sick,Stanislav Valasek
2019-01-10 10:00:00,2019-11-01,4,_Vacation,,Vacation,Stanislav Valasek
2019-01-10 10:00:00,2019-10-29,6,Vue,Updates of all Vue.js documentation examples using typescript,Standard,Evan You
2019-01-10 10:00:00,2019-10-30,13,Vue,Updates of all Vue.js documentation examples using typescript,Standard,Evan You
2019-01-10 10:00:00,2019-10-31,4,_Training,Core concepts,Standard,Evan You
2019-01-10 10:00:00,2019-10-31,2,_Marketing and Sales,Demo materials for Toronto conference,Standard,Evan You
2019-01-10 10:00:00,2019-10-31,3,_Travel Time,Commute to Toronto,Standard,Evan You
2019-01-10 10:00:00,2019-10-31,3,_Project management,Publish rules for project controbutors,Standard,Evan You
2019-01-10 10:00:00,2019-11-01,4,_Sick,,Sick,Evan You
2019-01-10 10:00:00,2019-11-01,4,_Vacation,,Vacation,Evan You
2019-01-10 10:00:00,2019-11-04,3,_Sick Day,,Sick Day,Evan You
2019-01-10 10:00:00,2019-11-04,3,_Personal Day,,Personal Day,Evan You
2019-01-10 10:00:00,2019-11-04,2,_Unpaid Leave,,Unpaid Leave,Evan You
2019-01-10 10:00:00,2019-10-29,6,Vuetify,Vuetify mobile polishing,Standard,John Leider
2019-01-10 10:00:00,2019-10-30,13,Vuetify,Vuetify mobile polishing,Standard,John Leider
2019-01-10 10:00:00,2019-10-31,4,_Training,Core concepts,Standard,John Leider
2019-01-10 10:00:00,2019-10-31,2,_Marketing and Sales,Demo materials for Toronto conference,Standard,John Leider
2019-01-10 10:00:00,2019-10-31,3,_Travel Time,Commute to Toronto,Standard,John Leider
2019-01-10 10:00:00,2019-10-31,3,_Project management,Publish rules for project controbutors,Standard,John Leider
2019-01-10 10:00:00,2019-11-01,4,_Sick,,Sick,John Leider
2019-01-10 10:00:00,2019-11-01,4,_Vacation,,Vacation,John Leider
2019-01-10 10:00:00,2019-11-04,3,_Sick Day,,Sick Day,John Leider
2019-01-10 10:00:00,2019-11-04,3,_Personal Day,,Personal Day,John Leider
2019-01-10 10:00:00,2019-11-04,2,_Unpaid Leave,,Unpaid Leave,John Leider
2019-01-10 10:00:00,2019-10-29,6,Google,Merge of community packages into Go standard library,Standard,Russ Cox
2019-01-10 10:00:00,2019-10-30,13,Google,Merge of community packages into Go standard library,Standard,Russ Cox
2019-01-10 10:00:00,2019-10-31,4,_Training,Core concepts,Standard,Russ Cox
2019-01-10 10:00:00,2019-10-31,2,_Marketing and Sales,Demo materials for Toronto conference,Standard,Russ Cox
2019-01-10 10:00:00,2019-10-31,3,_Travel Time,Commute to Toronto,Standard,Russ Cox
2019-01-10 10:00:00,2019-10-31,3,_Project management,Publish rules for project controbutors,Standard,Russ Cox
2019-01-10 10:00:00,2019-11-01,4,_Sick,,Sick,Russ Cox
2019-01-10 10:00:00,2019-11-01,4,_Vacation,,Vacation,Russ Cox
2019-01-10 10:00:00,2019-11-04,3,_Sick Day,,Sick Day,Russ Cox
2019-01-10 10:00:00,2019-11-04,3,_Personal Day,,Personal Day,Russ Cox
2019-01-10 10:00:00,2019-11-04,2,_Unpaid Leave,,Unpaid Leave,Russ Cox
2019-01-10 10:00:00,2019-10-29,6,Spotify,Identify and document team delivery best practicies,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-10-30,13,Spotify,Identify and document team delivery best practicies,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-10-31,4,_Training,Core concepts,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-10-31,2,_Marketing and Sales,Demo materials for Toronto conference,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-10-31,3,_Travel Time,Commute to Toronto,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-10-31,3,_Project management,Publish rules for project controbutors,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-11-01,4,_Sick,,Sick,Stanislav Valasek
2019-01-10 10:00:00,2019-11-01,4,_Vacation,,Vacation,Stanislav Valasek
2019-01-10 10:00:00,2019-11-04,3,_Sick Day,,Sick Day,Stanislav Valasek
2019-01-10 10:00:00,2019-11-04,3,_Personal Day,,Personal Day,Stanislav Valasek
2019-01-10 10:00:00,2019-11-04,2,_Unpaid Leave,,Unpaid Leave,Stanislav Valasek
2019-01-10 10:00:00,2019-11-05,6,Spotify,Identify and document team delivery best practicies,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-11-05,13,Spotify,Identify and document team delivery best practicies,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-11-07,4,_Training,Core concepts,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-11-07,2,_Marketing and Sales,Demo materials for Toronto conference,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-11-07,3,_Travel Time,Commute to Toronto,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-11-07,3,_Project management,Publish rules for project controbutors,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-11-08,4,_Sick,,Sick,Stanislav Valasek
2019-01-10 10:00:00,2019-11-08,4,_Vacation,,Vacation,Stanislav Valasek
2019-01-10 10:00:00,2019-11-05,6,Vue,Updates of all Vue.js documentation examples using typescript,Standard,Evan You
2019-01-10 10:00:00,2019-11-06,13,Vue,Updates of all Vue.js documentation examples using typescript,Standard,Evan You
2019-01-10 10:00:00,2019-11-07,4,_Training,Core concepts,Standard,Evan You
2019-01-10 10:00:00,2019-11-07,2,_Marketing and Sales,Demo materials for Toronto conference,Standard,Evan You
2019-01-10 10:00:00,2019-11-07,3,_Travel Time,Commute to Toronto,Standard,Evan You
2019-01-10 10:00:00,2019-11-07,3,_Project management,Publish rules for project controbutors,Standard,Evan You
2019-01-10 10:00:00,2019-11-08,4,_Sick,,Sick,Evan You
2019-01-10 10:00:00,2019-11-08,4,_Vacation,,Vacation,Evan You
2019-01-10 10:00:00,2019-11-11,3,_Sick Day,,Sick Day,Evan You
2019-01-10 10:00:00,2019-11-11,3,_Personal Day,,Personal Day,Evan You
2019-01-10 10:00:00,2019-11-11,2,_Unpaid Leave,,Unpaid Leave,Evan You
2019-01-10 10:00:00,2019-11-05,6,Vuetify,Vuetify mobile polishing,Standard,John Leider
2019-01-10 10:00:00,2019-11-06,13,Vuetify,Vuetify mobile polishing,Standard,John Leider
2019-01-10 10:00:00,2019-11-07,4,_Training,Core concepts,Standard,John Leider
2019-01-10 10:00:00,2019-11-07,2,_Marketing and Sales,Demo materials for Toronto conference,Standard,John Leider
2019-01-10 10:00:00,2019-11-07,3,_Travel Time,Commute to Toronto,Standard,John Leider
2019-01-10 10:00:00,2019-11-07,3,_Project management,Publish rules for project controbutors,Standard,John Leider
2019-01-10 10:00:00,2019-11-08,4,_Sick,,Sick,John Leider
2019-01-10 10:00:00,2019-11-08,4,_Vacation,,Vacation,John Leider
2019-01-10 10:00:00,2019-11-11,3,_Sick Day,,Sick Day,John Leider
2019-01-10 10:00:00,2019-11-11,3,_Personal Day,,Personal Day,John Leider
2019-01-10 10:00:00,2019-11-11,2,_Unpaid Leave,,Unpaid Leave,John Leider
2019-01-10 10:00:00,2019-11-05,6,Google,Merge of community packages into Go standard library,Standard,Russ Cox
2019-01-10 10:00:00,2019-11-06,13,Google,Merge of community packages into Go standard library,Standard,Russ Cox
2019-01-10 10:00:00,2019-11-07,4,_Training,Core concepts,Standard,Russ Cox
2019-01-10 10:00:00,2019-11-07,2,_Marketing and Sales,Demo materials for Toronto conference,Standard,Russ Cox
2019-01-10 10:00:00,2019-11-07,3,_Travel Time,Commute to Toronto,Standard,Russ Cox
2019-01-10 10:00:00,2019-11-07,3,_Project management,Publish rules for project controbutors,Standard,Russ Cox
2019-01-10 10:00:00,2019-11-08,4,_Sick,,Sick,Russ Cox
2019-01-10 10:00:00,2019-11-08,4,_Vacation,,Vacation,Russ Cox
2019-01-10 10:00:00,2019-11-11,3,_Sick Day,,Sick Day,Russ Cox
2019-01-10 10:00:00,2019-11-11,3,_Personal Day,,Personal Day,Russ Cox
2019-01-10 10:00:00,2019-11-11,2,_Unpaid Leave,,Unpaid Leave,Russ Cox
2019-01-10 10:00:00,2019-11-05,6,Spotify,Identify and document team delivery best practicies,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-11-06,13,Spotify,Identify and document team delivery best practicies,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-11-07,4,_Training,Core concepts,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-11-07,2,_Marketing and Sales,Demo materials for Toronto conference,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-11-07,3,_Travel Time,Commute to Toronto,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-11-07,3,_Project management,Publish rules for project controbutors,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-11-08,4,_Sick,,Sick,Stanislav Valasek
2019-01-10 10:00:00,2019-11-08,4,_Vacation,,Vacation,Stanislav Valasek
2019-01-10 10:00:00,2019-11-11,3,_Sick Day,,Sick Day,Stanislav Valasek
2019-01-10 10:00:00,2019-11-11,3,_Personal Day,,Personal Day,Stanislav Valasek
2019-01-10 10:00:00,2019-11-11,2,_Unpaid Leave,,Unpaid Leave,Stanislav Valasek
2019-01-10 10:00:00,2019-11-12,6,Spotify,Identify and document team delivery best practicies,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-11-12,13,Spotify,Identify and document team delivery best practicies,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-11-14,4,_Training,Core concepts,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-11-14,2,_Marketing and Sales,Demo materials for Toronto conference,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-11-14,3,_Travel Time,Commute to Toronto,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-11-14,3,_Project management,Publish rules for project controbutors,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-11-15,4,_Sick,,Sick,Stanislav Valasek
2019-01-10 10:00:00,2019-11-15,4,_Vacation,,Vacation,Stanislav Valasek
2019-01-10 10:00:00,2019-11-12,6,Vue,Updates of all Vue.js documentation examples using typescript,Standard,Evan You
2019-01-10 10:00:00,2019-11-13,13,Vue,Updates of all Vue.js documentation examples using typescript,Standard,Evan You
2019-01-10 10:00:00,2019-11-14,4,_Training,Core concepts,Standard,Evan You
2019-01-10 10:00:00,2019-11-14,2,_Marketing and Sales,Demo materials for Toronto conference,Standard,Evan You
2019-01-10 10:00:00,2019-11-14,3,_Travel Time,Commute to Toronto,Standard,Evan You
2019-01-10 10:00:00,2019-11-14,3,_Project management,Publish rules for project controbutors,Standard,Evan You
2019-01-10 10:00:00,2019-11-15,4,_Sick,,Sick,Evan You
2019-01-10 10:00:00,2019-11-15,4,_Vacation,,Vacation,Evan You
2019-01-10 10:00:00,2019-11-18,3,_Sick Day,,Sick Day,Evan You
2019-01-10 10:00:00,2019-11-18,3,_Personal Day,,Personal Day,Evan You
2019-01-10 10:00:00,2019-11-18,2,_Unpaid Leave,,Unpaid Leave,Evan You
2019-01-10 10:00:00,2019-11-12,6,Vuetify,Vuetify mobile polishing,Standard,John Leider
2019-01-10 10:00:00,2019-11-13,13,Vuetify,Vuetify mobile polishing,Standard,John Leider
2019-01-10 10:00:00,2019-11-14,4,_Training,Core concepts,Standard,John Leider
2019-01-10 10:00:00,2019-11-14,2,_Marketing and Sales,Demo materials for Toronto conference,Standard,John Leider
2019-01-10 10:00:00,2019-11-14,3,_Travel Time,Commute to Toronto,Standard,John Leider
2019-01-10 10:00:00,2019-11-14,3,_Project management,Publish rules for project controbutors,Standard,John Leider
2019-01-10 10:00:00,2019-11-15,4,_Sick,,Sick,John Leider
2019-01-10 10:00:00,2019-11-15,4,_Vacation,,Vacation,John Leider
2019-01-10 10:00:00,2019-11-18,3,_Sick Day,,Sick Day,John Leider
2019-01-10 10:00:00,2019-11-18,3,_Personal Day,,Personal Day,John Leider
2019-01-10 10:00:00,2019-11-18,2,_Unpaid Leave,,Unpaid Leave,John Leider
2019-01-10 10:00:00,2019-11-12,6,Google,Merge of community packages into Go standard library,Standard,Russ Cox
2019-01-10 10:00:00,2019-11-13,13,Google,Merge of community packages into Go standard library,Standard,Russ Cox
2019-01-10 10:00:00,2019-11-14,4,_Training,Core concepts,Standard,Russ Cox
2019-01-10 10:00:00,2019-11-14,2,_Marketing and Sales,Demo materials for Toronto conference,Standard,Russ Cox
2019-01-10 10:00:00,2019-11-14,3,_Travel Time,Commute to Toronto,Standard,Russ Cox
2019-01-10 10:00:00,2019-11-14,3,_Project management,Publish rules for project controbutors,Standard,Russ Cox
2019-01-10 10:00:00,2019-11-15,4,_Sick,,Sick,Russ Cox
2019-01-10 10:00:00,2019-11-15,4,_Vacation,,Vacation,Russ Cox
2019-01-10 10:00:00,2019-11-18,3,_Sick Day,,Sick Day,Russ Cox
2019-01-10 10:00:00,2019-11-18,3,_Personal Day,,Personal Day,Russ Cox
2019-01-10 10:00:00,2019-11-18,2,_Unpaid Leave,,Unpaid Leave,Russ Cox
2019-01-10 10:00:00,2019-11-12,6,Spotify,Identify and document team delivery best practicies,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-11-13,13,Spotify,Identify and document team delivery best practicies,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-11-14,4,_Training,Core concepts,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-11-14,2,_Marketing and Sales,Demo materials for Toronto conference,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-11-14,3,_Travel Time,Commute to Toronto,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-11-14,3,_Project management,Publish rules for project controbutors,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-11-15,4,_Sick,,Sick,Stanislav Valasek
2019-01-10 10:00:00,2019-11-15,4,_Vacation,,Vacation,Stanislav Valasek
2019-01-10 10:00:00,2019-11-18,3,_Sick Day,,Sick Day,Stanislav Valasek
2019-01-10 10:00:00,2019-11-18,3,_Personal Day,,Personal Day,Stanislav Valasek
2019-01-10 10:00:00,2019-11-18,2,_Unpaid Leave,,Unpaid Leave,Stanislav Valasek
2019-01-10 10:00:00,2019-11-19,6,Spotify,Identify and document team delivery best practicies,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-11-19,13,Spotify,Identify and document team delivery best practicies,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-11-21,4,_Training,Core concepts,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-11-21,2,_Marketing and Sales,Demo materials for Toronto conference,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-11-21,3,_Travel Time,Commute to Toronto,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-11-21,3,_Project management,Publish rules for project controbutors,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-11-22,4,_Sick,,Sick,Stanislav Valasek
2019-01-10 10:00:00,2019-11-22,4,_Vacation,,Vacation,Stanislav Valasek
2019-01-10 10:00:00,2019-11-19,6,Vue,Updates of all Vue.js documentation examples using typescript,Standard,Evan You
2019-01-10 10:00:00,2019-11-20,13,Vue,Updates of all Vue.js documentation examples using typescript,Standard,Evan You
2019-01-10 10:00:00,2019-11-21,4,_Training,Core concepts,Standard,Evan You
2019-01-10 10:00:00,2019-11-21,2,_Marketing and Sales,Demo materials for Toronto conference,Standard,Evan You
2019-01-10 10:00:00,2019-11-21,3,_Travel Time,Commute to Toronto,Standard,Evan You
2019-01-10 10:00:00,2019-11-21,3,_Project management,Publish rules for project controbutors,Standard,Evan You
2019-01-10 10:00:00,2019-11-22,4,_Sick,,Sick,Evan You
2019-01-10 10:00:00,2019-11-22,4,_Vacation,,Vacation,Evan You
2019-01-10 10:00:00,2019-11-25,3,_Sick Day,,Sick Day,Evan You
2019-01-10 10:00:00,2019-11-25,3,_Personal Day,,Personal Day,Evan You
2019-01-10 10:00:00,2019-11-25,2,_Unpaid Leave,,Unpaid Leave,Evan You
2019-01-10 10:00:00,2019-11-19,6,Vuetify,Vuetify mobile polishing,Standard,John Leider
2019-01-10 10:00:00,2019-11-20,13,Vuetify,Vuetify mobile polishing,Standard,John Leider
2019-01-10 10:00:00,2019-11-21,4,_Training,Core concepts,Standard,John Leider
2019-01-10 10:00:00,2019-11-21,2,_Marketing and Sales,Demo materials for Toronto conference,Standard,John Leider
2019-01-10 10:00:00,2019-11-21,3,_Travel Time,Commute to Toronto,Standard,John Leider
2019-01-10 10:00:00,2019-11-21,3,_Project management,Publish rules for project controbutors,Standard,John Leider
2019-01-10 10:00:00,2019-11-22,4,_Sick,,Sick,John Leider
2019-01-10 10:00:00,2019-11-22,4,_Vacation,,Vacation,John Leider
2019-01-10 10:00:00,2019-11-25,3,_Sick Day,,Sick Day,John Leider
2019-01-10 10:00:00,2019-11-25,3,_Personal Day,,Personal Day,John Leider
2019-01-10 10:00:00,2019-11-25,2,_Unpaid Leave,,Unpaid Leave,John Leider
2019-01-10 10:00:00,2019-11-19,6,Google,Merge of community packages into Go standard library,Standard,Russ Cox
2019-01-10 10:00:00,2019-11-20,13,Google,Merge of community packages into Go standard library,Standard,Russ Cox
2019-01-10 10:00:00,2019-11-21,4,_Training,Core concepts,Standard,Russ Cox
2019-01-10 10:00:00,2019-11-21,2,_Marketing and Sales,Demo materials for Toronto conference,Standard,Russ Cox
2019-01-10 10:00:00,2019-11-21,3,_Travel Time,Commute to Toronto,Standard,Russ Cox
2019-01-10 10:00:00,2019-11-21,3,_Project management,Publish rules for project controbutors,Standard,Russ Cox
2019-01-10 10:00:00,2019-11-22,4,_Sick,,Sick,Russ Cox
2019-01-10 10:00:00,2019-11-22,4,_Vacation,,Vacation,Russ Cox
2019-01-10 10:00:00,2019-11-25,3,_Sick Day,,Sick Day,Russ Cox
2019-01-10 10:00:00,2019-11-25,3,_Personal Day,,Personal Day,Russ Cox
2019-01-10 10:00:00,2019-11-25,2,_Unpaid Leave,,Unpaid Leave,Russ Cox
2019-01-10 10:00:00,2019-11-19,6,Spotify,Identify and document team delivery best practicies,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-11-20,13,Spotify,Identify and document team delivery best practicies,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-11-21,4,_Training,Core concepts,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-11-21,2,_Marketing and Sales,Demo materials for Toronto conference,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-11-21,3,_Travel Time,Commute to Toronto,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-11-21,3,_Project management,Publish rules for project controbutors,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-11-22,4,_Sick,,Sick,Stanislav Valasek
2019-01-10 10:00:00,2019-11-22,4,_Vacation,,Vacation,Stanislav Valasek
2019-01-10 10:00:00,2019-11-25,3,_Sick Day,,Sick Day,Stanislav Valasek
2019-01-10 10:00:00,2019-11-25,3,_Personal Day,,Personal Day,Stanislav Valasek
2019-01-10 10:00:00,2019-11-25,2,_Unpaid Leave,,Unpaid Leave,Stanislav Valasek
2019-01-10 10:00:00,2019-11-26,6,Spotify,Identify and document team delivery best practicies,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-11-26,13,Spotify,Identify and document team delivery best practicies,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-11-28,4,_Training,Core concepts,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-11-28,2,_Marketing and Sales,Demo materials for Toronto conference,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-11-28,3,_Travel Time,Commute to Toronto,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-11-28,3,_Project management,Publish rules for project controbutors,Standard,Stanislav Valasek
2019-01-10 10:00:00,2019-11-29,4,_Sick,,Sick,Stanislav Valasek
2019-01-10 10:00:00,2019-11-29,4,_Vacation,,Vacation,Stanislav Valasek
2019-01-10 10:00:00,2019-11-26,6,Vue,Updates of all Vue.js documentation examples using typescript,Standard,Evan You
2019-01-10 10:00:00,2019-11-27,13,Vue,Updates of all Vue.js documentation examples using typescript,Standard,Evan You
2019-01-10 10:00:00,2019-11-28,4,_Training,Core concepts,Standard,Evan You
2019-01-10 10:00:00,2019-11-28,2,_Marketing and Sales,Demo materials for Toronto conference,Standard,Evan You
2019-01-10 10:00:00,2019-11-28,3,_Travel Time,Commute to Toronto,Standard,Evan You
2019-01-10 10:00:00,2019-11-28,3,_Project management,Publish rules for project controbutors,Standard,Evan You
2019-01-10 10:00:00,2019-11-29,4,_Sick,,Sick,Evan You
2019-01-10 10:00:00,2019-11-29,4,_Vacation,,Vacation,Evan You
2019-01-10 10:00:00,2019-12-02,3,_Sick Day,,Sick Day,Evan You
2019-01-10 10:00:00,2019-12-02,3,_Personal Day,,Personal Day,Evan You
2019-01-10 10:00:00,2019-12-02,2,_Unpaid Leave,,Unpaid Leave,Evan You
2019-01-10 10:00:00,2019-11-26,6,Vuetify,Vuetify mobile polishing,Standard,John Leider
2019-01-10 10:00:00,2019-11-27,13,Vuetify,Vuetify mobile polishing,Standard,John Leider
2019-01-10 10:00:00,2019-11-28,4,_Training,Core concepts,Standard,John Leider
2019-01-10 10:00:00,2019-11-28,2,_Marketing and Sales,Demo materials for Toronto conference,Standard,John Leider
2019-01-10 10:00:00,2019-11-28,3,_Travel Time,Commute to Toronto,Standard,John Leider
2019-01-10 10:00:00,2019-11-28,3,_Project management,Publish rules for project controbutors,Standard,John Leider
2019-01-10 10:00:00,2019-11-29,4,_Sick,,Sick,John Leider
2019-01-10 10:00:00,2019-11-29,4,_Vacation,,Vacation,John Leider
2019-01-10 10:00:00,2019-12-02,3,_Sick Day,,Sick Day,John Leider
2019-01-10 10:00:00,2019-12-02,3,_Personal Day,,Personal Day,John Leider
2019-01-10 10:00:00,2019-12-02,2,_Unpaid Leave,,Unpaid Leave,John Leider
2019-01-10 10:00:00,2019-11-26,6,Google,Merge of community packages into Go standard library,Standard,Russ Cox
2019-01-10 10:00:00,2019-11-27,13,Google,Merge of community packages into Go standard library,Standard,Russ Cox
2019-01-10 10:00:00,2019-11-28,4,_Training,Core concepts,Standard,Russ Cox
